9607	709 8343 3816 16643 6464 19398 9011 13703 17957
9608	13720 15176 7186 3327 14259
9609	16756 5111 19314 13135 3112 15356 1327
9610	1083 5795 12292 4808 420
9611	18980 11625 1757 10556 11082 1163
9612	4599 10576 2259 17534 15253 5158 18361 16981
9613	3190 12278 13194 16285 378
9614	5215 3527 18937 10154 5637
9615	18754 15789 12387 5421 11726
9616	3965 5621 12144 17233 7570 3235 12655 14142 9864 5183 11025 17403 16398
9617	18832 10407 17002 17311 17396 10676 4986 54 8096 2493
9618	8264 12254 10124 15986 11496 468 10980 11202 8660
9619	6578 15952 2047 6102 8854
9620	4245 14964 17065 5636 6088 17660
9621	15311 2606 2241 4836 11171 14281 19387 12545
9622	12211 7988 9871 9738 13087 14417
9623	19548 11523 5329 4446 3651 1043
9624	4775 11395 16423 3140 622
9625	4628 311 14636 15777 10804
9626	15343 15259 473 6088 10485 6803
9627	18104 3984 123 10561 2072 634
9628	18758 6293 3558 610 5713 1754 11250 13953 15585
9629	8412 19051 9328 18224 4870
9630	12618 5660 10721 19558 12207 15512
9631	1291 7769 1103 3612 17072 16653
9632	8982 2389 2681 13948 626 18193 16590 9405 17968 7094
9633	1125 11379 18380 8429 17402
9634	6484 10452 11439 11625 19576 6862 1047 9355
9635	14015 2053 13611 17064 6704
9636	981 3188 15907 11840 18321 14928
9637	10576 4512 13358 7607 1846 680 13568 11920 11924 15363
9638	19153 9346 13820 90 15372
9639	9908 130 19589 16649 5161 9966
9640	14089 7033 7987 12470 12495
9641	8846 16089 8773 2803 2950 13618
9642	10114 9913 16368 7767 1987 9384
9643	469 9772 18805 18867 17474 6801
9644	18373 8676 7288 11110 13434
9645	5050 14121 13310 12991 6715 4667 16418
9646	5929 3946 9480 2625 12164 19550 11915
9647	9642 1543 3509 5790 16650 981 13624 4183
9648	19155 19293 3959 12263 7088
9649	19335 3382 5759 18308 18246 18724
9650	9961 12923 2377 5093 11858 11323 17050 4997
9651	451 4691 109 15109 1703 15016 10684 14343
9652	9590 8268 5201 3625 11063 6812 2725 12924
9653	14794 19278 1317 14652 2674 14309 3085 13536
9654	17097 655 3101 14421 10761 76 11994 13392 5784 15069 2361 5553 18875 3922 796 18947 5325
9655	15204 16437 1850 16734 19678
9656	391 589 12897 9246 15775
9657	18604 9269 2029 10583 1568
9658	13613 14979 15127 4677 17586 15623 18392 11175 12113 19726
9659	9612 2040 1363 4029 4346
9660	13001 2434 18830 18554 3485
9661	10777 3933 14120 7064 9373 3559
9662	1994 2356 17632 15163 13909 6311 18907 15607
9663	19361 724 3702 8506 748 5944 6039 19003 4180
9664	495 10721 12052 2889 1114 502 5746
9665	8584 12655 15165 4982 19205 249 14142 11496 18782 12745
9666	10411 16744 12715 12072 1911
9667	10065 11865 19566 13585 12671 5369 10894 16860
9668	16912 18420 17129 1139 5775
9669	10605 16128 11358 2498 5739
9670	10238 4551 15032 10213 8447 10112
9671	10313 18547 16757 2445 6775 4815 12323 2788
9672	9563 9263 15421 14833 18134 15663
9673	17661 9090 1184 6470 17872 1856 11988
9674	15696 16245 12757 2751 7858
9675	44 17950 19127 19310 5748 950 2154 12305 9589 5739
9676	10474 4266 3739 14530 14925 6470 1714 18143 16456 11975 18699 15166
9677	16591 15299 16494 8252 14225 5070 9138
9678	10253 15525 3533 12303 4034 17471
9679	4333 17013 14192 10939 7398
9680	10313 3446 11910 5105 14178 5506 17368 6138
9681	10225 9925 6321 16045 2130 3251
9682	5251 17803 5000 6464 9224 17331 15270
9683	8999 12662 4772 6887 15676
9684	16194 12580 3040 11318 2725 18803
9685	6527 3852 17154 6938 9895
9686	8738 17461 12418 9672 8823 18419 17796
9687	13552 17127 5722 11671 6883
9688	2135 8249 14068 3036 2825
9689	16766 500 17082 4152 6225 15376 3261 13193 9994 14243 18711 8400 6074 7600 6596 10512 12075 15494 14261 12073 5301
9690	3465 6611 11375 8253 2251 18108 17191
9691	18017 627 10654 16346 2914 4123 11362 18312
9692	9606 5197 3357 10158 13871
9693	7564 485 1035 8055 17221
9694	8555 1746 3067 7967 14810 3327
9695	6041 11958 11467 3667 12811 16499 9224 8490 18003 18702 9999 16411 17213 12199 15426 5038 8026 17924 2573
9696	4498 14293 15509 15863 892 12207 11939 16574 8481 9724 16938 6230 4013 3145 3197 12023
9697	12864 7622 12245 17733 18775
9698	17481 18364 15793 19008 2040
9699	1697 13714 378 17205 2486 6513 8687
9700	664 13294 1479 4473 14830 12802
9701	14565 8436 12055 13941 5294 8013
9702	15971 18815 7251 16452 6147
9703	3052 11615 17567 5999 12545 177
9704	15269 9953 19275 17314 1959 9856 1996
9705	8510 1785 9006 13597 7769
9706	3104 10474 14980 18555 1728
9707	18821 34 6288 5151 9082
9708	10575 11172 3702 14254 1151
9709	8940 16930 7683 13821 11536
9710	2382 9879 2956 8290 7287 18736 5337 18398
9711	16631 5451 12057 15991 6191 2854 10264 15121 5371 7191
9712	15037 14951 18946 2310 8155
9713	13178 19547 19417 16730 17522 3186 16023 18348 5595 11345
9714	7617 11074 712 14608 1221 2846 17421 7831 8601 3554 16678 295 3886 1119 4608 6600 16249 17579 9114
9715	17183 8647 9313 9098 5864
9716	16942 16674 8966 10411 1297 571 90 19324 15301
9717	1319 13045 10143 9810 15305 1163
9718	873 15572 11811 6010 8673
9719	16261 3180 18073 3764 14602
9720	13834 6234 17606 6115 2247 19146 5183 19059
9721	13990 11208 13811 3483 10049
9722	12067 2027 17361 15506 5979 13627 9233 14816 6569 2081 1639 18775 10272 3879 11881 1354 3710 6959
9723	3104 15591 10474 7851 18329 17223 14815
9724	1374 1092 8018 14433 7548
9725	583 15430 17007 16245 16725 3046 14085 9377 11984 19495 11713 16649 13619 8070 9910 19731 13351 13683 17474 2742 3612 9671 13072 14116 11364 8336 13364 9706 11484 13829 9017 10374 19126
9726	14651 231 10588 8160 1482
9727	17241 16225 14608 489 11360 16975 1431 712 16972 5521 16543 12842 11719 2378 18937 12292 659 2241 7800 2613 16863 10583 8747 14696 8671 17465 10913 14223
9728	16007 1450 9057 11737 14988
9729	16937 13598 10540 389 3807 3382 5025 7507 6705 3870 3876 2725 5155 10950
9730	16618 5638 19524 16073 5712
9731	11681 2533 15258 9826 3767 3420 8448
9732	11491 17376 16028 9665 14433 6822
9733	9072 16651 19409 17770 19733 9263
9734	8274 4720 4692 15050 16261 10753 16673 9822 861 12680 18106 1990 18097
9735	19467 3593 13585 4335 12875
9736	2051 2102 18482 7044 4595
9737	403 15066 3612 1921 11978 3658 8375 19550 17885
9738	11782 10170 7606 1347 2635
9739	4378 2612 6933 17122 15841
9740	9072 1469 12715 3541 18696 15174 4509
9741	7101 4628 16199 7720 1483
9742	17165 19467 3787 14277 14271
9743	5920 7165 1808 3852 3737 12192 7328 295 1969 15970 11779 5228 4608
9744	57 12630 18465 14536 18375 1846
9745	95 5247 16798 15123 18263
9746	16951 14948 1183 1534 11406 5334 7462 2044 6881
9747	13658 1719 8183 16675 3851 8085
9748	6087 18901 7749 4434 1327 2185 11828
9749	4134 11839 8682 3337 4871
9750	3509 17258 11967 1639 156
9751	3155 8126 17785 11161 9678 667
9752	16050 18832 9519 13988 1258
9753	17294 6173 2561 6837 3150 17531 17624
9754	11548 4905 4117 10151 6358 11831
9755	7899 16074 13623 18668 4169 5285 13329 227 7553
9756	11729 15893 4857 1814 6741 10867 3269 17657 14575 7858 13454 4843 18147 16252 6216 15134 19387 14957 19221 5165
9757	7204 2383 12339 4123 10419
9758	7605 3190 2755 3382 17022 17837 17461 5404 10226 11466
9759	10816 18418 8288 8786 2935 17416 3882 10448
9760	3094 16162 18611 9366 9098
9761	6088 8629 5065 12624 8741 1743 13640 6704 9106 1751
9762	3475 19733 1115 2010 11384
9763	16922 10637 17524 12155 6383
9764	14341 17418 17640 9576 510 5855 18604 7582 3259
9765	7604 15000 9806 17249 16513 16914 17013 1053 3775 17613
9766	14711 7461 11094 12477 17152
9767	4792 1286 11537 2301 4895 7992
9768	16258 19398 7840 9258 11785
9769	5500 14461 1663 13062 19104 9128 5644 15929
9770	13613 17323 3814 18238 9998 5432 2065
9771	10438 6957 9676 10486 8378 11366 16789 5324 2718 17130 18825 14345
9772	2209 19142 17461 10157 17192
9773	19120 6849 3058 16430 15139 14929 12366 15259 5734 14610 5175 18083 10533 2763 3291 16417 18820 16368 19012 16818
9774	11402 6667 6585 3985 4775 18420
9775	3695 15287 3656 16994 18392
9776	19733 11672 18071 7971 3269 18324 5228 1605 15441 18843 6373 1025 4446 6850 15238 3319 19069 6510 4911 2000 13524 8055 16080 9476 910 13213 6283 18014 17637 19240 8154 1342 9946 15624 10264 12308 1464 14053
9777	2212 16049 7583 9602 9058
9778	4278 18259 13079 7755 12878 19557 8388 1196 5349 15814 3965 3533 5406 2053 7751 14784 1086 12303 4296 17175 4455 12264 11754 15509 11866 8739 2926 12428 990
9779	7568 14116 2088 2780 17900
9780	8285 18097 14199 5922 861
9781	178 3957 18542 4811 2514
9782	15197 13601 17412 19366 2590
9783	12843 10576 11097 13296 7586 18361 6572 7607
9784	11995 14930 8089 11469 19198 16631 6293 11151 9879 12748
9785	8592 9279 9681 16131 17884
9786	7702 16972 16187 9513 19100
9787	9307 8683 10540 15834 10099
9788	17269 10529 12120 12824 5538
9789	6439 3991 5977 15702 2194 17796 19459
9790	10477 7542 19265 19221 10632 15901 16890
9791	16026 1611 17887 18032 3778 5111 195
9792	14742 4836 5303 5363 5002
9793	10037 8093 10667 8205 1309
9794	8601 8861 11239 2531 18246
9795	5865 18698 17236 6819 3170
9796	18791 5668 17369 4378 10242 18387 1298 6644 4782 11293 2256 3272 13212 19677 13692
9797	17649 11746 14031 3621 5219 3759
9798	1182 12394 8434 9847 6337 16162 2746 18342 4003 16091
9799	4278 5430 16384 12188 4070 2194
9800	16936 7375 7599 16220 5828
9801	10540 8429 5274 10902 12495
9802	1961 70 10267 2145 19578 144 17534 12953
9803	19677 7211 8632 9332 4075 11297
9804	14412 6602 12014 306 8061 4394 19688 3051 19295 11677
9805	9058 16515 11321 16061 4808
9806	6644 9635 8957 18215 18906 3001 12623 6116
9807	16440 13226 11354 18601 9078
9808	16050 16761 18265 650 8444 8558 14076 2753 16488 7963
9809	3640 15544 2913 1651 982 1558
9810	5209 6810 2259 17114 873 17383 16886 13296 16944
9811	12792 19733 18586 16646 18265 18255 15796 185 3870 10187
9812	11627 1085 709 18387 9331 9098
9813	16988 18389 10273 17738 6648 978
9814	5678 15134 14789 2735 7133
9815	16886 15253 15775 6245 16537
9816	11842 6875 11984 16944 13072 680
9817	2404 19737 9074 4274 3794 13809 18429
9818	7281 7522 6857 3753 13860
9819	15124 8511 6021 7107 9346 2914 11419
9820	9192 8800 802 7604 9208 2458
9821	4959 4823 6077 10788 3704
9822	1978 15392 14347 3009 12383 13008 12259 19560 8655 18214
9823	11746 17311 397 10389 947
9824	17955 12720 236 14684 11736 8452 17302 18143 12632 7510 13809 10867 4619 9890 6539 16578 18873 11534 17269 13101 10678 3704
9825	10635 10722 8052 4270 5514 15089 10646
9826	10908 8532 17603 5036 3258
9827	15661 2976 6657 10887 3812 16852 16853 17579
9828	11483 9676 3242 50 10486 8764
9829	8879 906 19607 15427 9348 6077 7008 11474 7506 18724 18224 453
9830	1349 14141 9648 7568 12766 5209 873 9139 6630 11920 2443
9831	10605 12276 18067 6402 13677 8009 4608 19295 10684 8212
9832	8549 19618 2226 6450 3741 11045 18942
9833	11098 2836 19696 4440 4608 18105 13324 3583 11680
9834	10574 12596 19094 703 19028
9835	13787 16167 7434 11780 2672
9836	10929 18899 7406 2652 11631 17969 8678
9837	1957 7182 12230 12222 7243 2154
9838	3465 8639 6294 890 8558 7044 14683 7917 13012
9839	16028 14809 838 14053 534
9840	18979 7917 15174 4138 19324
9841	4203 8474 12302 15205 1757 4333 16240
9842	5937 14563 797 18915 11494 15109 8057
9843	11903 8680 5719 2414 12463 16329
9844	627 3101 171 16578 10654 11285 7023 839
9845	5573 15827 19168 6872 6783 8160 4997 18484 16991 16158 7115
9846	5313 14268 14367 200 12451
9847	872 535 11967 15151 9078
9848	17954 9130 14403 15864 19355 17775
9849	19729 17941 11501 16252 4895
9850	11934 13639 9307 4022 2392 14241 18005 16240 5316
9851	7315 18525 13093 15742 9002 5525 6783 8160 15841
9852	6870 2266 2161 4135 14617 6187 655 11221
9853	6740 2132 8209 15897 1896
9854	6489 2569 18704 7497 685
9855	5820 10452 5940 16496 10684
9856	18561 15816 552 15673 5600 18215 14809 13398 482 4244 4986 2371 16398
9857	8553 13958 9438 9142 8547 5413 90 3413
9858	5641 8487 17490 6616 6857 7227 18112 6980
9859	3032 5393 18429 15544 19470
9860	13772 17296 88 17929 17949 13239 16636 12191
9861	14736 17227 18107 10239 8199 19148 2958 7767 2099
9862	6920 14032 10523 4149 6188
9863	9881 10849 1112 17364 7212
9864	2260 12211 10883 19621 7907
9865	15532 11736 11774 19683 12553 928 13370
9866	16089 2168 8208 18808 2260 6360
9867	10974 2918 8252 6019 16844
9868	14631 10497 15219 5752 15716
9869	14283 10515 10932 11636 7767
9870	10844 4537 6307 8827 7764 4273 394 3955 17859 73 5556 15645 14747 9277
9871	15893 3551 10434 6660 19541 10736 7548
9872	1874 1203 14365 3255 19007 19099 17605
9873	5674 3063 17254 12071 16340 12245 11696 16922 10558 19198 7535 13382 1438 5808 2657 14050 17628 15221 14228 18065 6466 12181 5223 11360 4922 13637 16758 13200 8831 18248 1569 17216 18556 90 5759 16436 18486 13581 12361 18407 17151 10281 12205 1048
9874	16434 12405 7764 17859 3563
9875	7583 10027 8861 8639 9834 6333 12035
9876	9898 12448 3035 10458 14494
9877	15409 19067 11561 6999 18341 19244 750 13716 15019 14036
9878	14631 9187 10383 9513 9484
9879	5209 15530 11642 10084 57 8484 13568 1846 2443 15363
9880	8242 14383 6177 1844 17436
9881	4209 8075 1805 17996 5197 7598
9882	8232 6042 8153 17429 13507 8984
9883	770 12106 4529 15370 9610
9884	18920 9267 14336 15803 371
9885	14469 11402 3805 1178 4227
9886	10860 7043 11278 248 10870 13263
9887	12527 13293 10921 12616 12916 12830 9991 2859
9888	18908 817 16536 14021 2189 202
9889	8388 3533 19557 812 5161 11293
9890	5355 5799 18980 16766 4346 14799
9891	15926 16942 3677 18567 1754 19021
9892	5418 643 19637 8085 8324
9893	1233 4815 16876 9352 6278
9894	5840 2534 13681 8827 15732
9895	10260 18808 4514 2864 16447
9896	10420 14355 13080 765 9816
9897	18002 1676 10410 6898 18105
9898	1028 10348 8291 8972 6765 2541 11267 17469 12061 13891
9899	10674 18930 12979 16024 7436
9900	11319 2990 19091 19305 17319
9901	13804 1349 6810 17383 11097 8710 10343 16886 17534 13296 15253 15530 13447 15281 16981 6539 3260 9512 18143 16077 7331 13232 15881 4404 7607 9128 19382 12327
9902	17496 12991 4775 3066 16398 14558
9903	12976 3455 17407 6826 13583
9904	3065 17960 5023 13831 15163 18724 19008
9905	11216 5748 11368 3541 19324
9906	6525 1015 3137 9305 10730 1601 7741
9907	8622 9050 8957 18972 3545 1825 18348
9908	15274 2629 18981 18224 15116 16424
9909	6603 12359 840 7524 18388 9985
9910	17444 13486 18688 3636 2206
9911	6077 12650 10870 13263 2080 18348
9912	6007 7920 5922 19092 17016 19251 17859
9913	12109 16257 1010 16636 11601 4684 14559
9914	11972 2153 2386 9788 6125 9004
9915	19702 6072 9451 10955 6566
9916	8194 7215 18088 775 10701 2279
9917	7413 13323 4643 14934 13447 14345 5712 6736 19387 12870
9918	6193 1986 10970 3707 15501 14017
9919	12842 8853 2968 19572 5363 6741 8025 7963 10202 14351 18407
9920	7113 9519 554 5713 6898 18248 5388 12210
9921	2005 15571 5175 7215 17606 8061
9922	4361 14669 8704 15325 5815 10283 11534
9923	14860 8496 1573 13880 5694 15666 15163 240 2102 13012 15372
9924	18445 7726 16408 11523 10524
9925	6734 14906 18533 7493 14810 4693 17749
9926	1522 4744 6679 16889 4912
9927	14891 11630 13869 16029 1896 4240 15063
9928	7495 8405 11743 1674 1267
9929	17535 6787 4280 14843 1987
9930	8439 10863 3838 19307 14666
9931	7016 2341 13298 6947 574
9932	17422 18362 14226 4591 4333 11840
9933	4478 11563 8479 13177 18817 5351 5947 8213 2284 16709 9935 9053 13239 4313 6433 4465 6017
9934	6398 7851 12568 10854 3325 15932
9935	1905 5117 15134 16252 9517 17154 3490 19274 2066 4342 4820 6181 9553 2215 18407 3073
9936	473 2239 15192 13746 13151 11319
9937	7447 18107 13847 15440 15447 5965 169
9938	6646 13569 18496 12092 12477
9939	16961 7422 4474 13454 3271
9940	3065 13453 13042 7605 2734 15591 11957 2820 8070 9599
9941	139 15612 8037 13793 4354
9942	11161 6736 3134 3919 3854 15242 15316
9943	1688 16329 16230 9694 12657
9944	11436 7343 12808 11705 10280 6531 6108 15807
9945	2011 9429 1286 14460 8422 19247 10232
9946	10728 14897 14335 6123 5809 19061 17408 1384 6147 15505 7972 8136 12289 11963 12573
9947	8022 4227 10637 2152 12524
9948	825 12663 11522 11903 16475
9949	13926 11754 16384 8639 7835 19305 2631 1987 18637
9950	16987 17096 9073 18179 16896
9951	5917 13045 5356 16322 10338 1929 19470 2620 16715 9963
9952	13624 8598 13122 6851 10753 11294 13228 14747
9953	13710 19449 8158 4027 2953 794 15533
9954	4218 14035 11981 13841 5695
9955	12110 4915 10852 13679 10097 3649
9956	18817 4280 19632 1548 7831 19422 9838 870
9957	17022 14919 12409 13649 4618 5719
9958	10134 10003 19104 1685 7996 13714
9959	7998 4378 10242 12727 11996 17503 12602
9960	14095 16674 13787 2141 8304
9961	11214 15445 9058 6527 1363
9962	2537 10707 12427 7675 11785
9963	16355 12843 17114 8710 16886 7586
9964	16230 15775 10795 449 12061 9410
9965	13186 835 9687 12537 15348 6894
9966	9135 10228 1010 7250 4646 10530
9967	6158 11478 15734 130 2239 3775
9968	3450 12598 3774 16524 13627 14141 6557 8271 8048 4429
9969	4432 928 9574 7067 3812
9970	2064 8444 2798 17284 2849 6494 11737 2102 2444 5249 12932
9971	1234 11946 7977 18870 4772 17879 4823 13521 13809
9972	6768 17955 12324 4029 11321
9973	9702 11609 2085 10223 5924 16373 4152 18322 10866 10036 9224 596
9974	19693 6253 7964 10362 14481 5318
9975	11764 2853 13833 36 3231 7446 10591
9976	12196 4365 9583 3753 18780 9033 18398
9977	14589 4749 17154 12133 8520 19384
9978	10589 3591 4216 4926 18285 16677 3214
9979	13250 10515 5264 13286 16369 6539
9980	9590 15374 13457 5393 11059 2960 954 7427 19136 3838 1043 4489 16030 194
9981	321 11209 3920 17879 1277 12495
9982	14443 13877 9893 1092 19733 10018 10168 7879 3554 434 7720 307 7030 1808 18034 10397 5207 881 5294 3963 15089
9983	3427 7463 3812 3345 111
9984	15136 1646 12957 17804 2486 13311
9985	13199 7450 4929 15477 3704
9986	14200 991 14907 8460 8296
9987	16073 9336 19332 3775 14770 1422 6304 3899 19379
9988	9056 9602 8683 7611 3271
9989	1228 6325 16231 2871 1233 17657
9990	9817 2707 11992 420 9708
9991	11575 14067 19275 2010 16015 16083
9992	18475 8429 15833 8635 2942
9993	3213 16355 12843 1349 10084 13447 18361 13072 13358 16255 3260 12630 9512 16077 14536 2967 13232 13568 7607 680 776 11437 8638 2443
9994	11673 19664 10583 18545 10867
9995	9519 8128 11604 11543 7876
9996	9578 13957 12635 2333 11534 9628 17317 1689
9997	18012 5112 4984 5550 8719 7969
9998	18468 8941 17442 3195 4695 13658 15335 2033 3268 8249 14032
9999	6344 6464 11363 12816 7169 17967
10000	8538 1902 18455 438 17047
10001	12017 7313 224 10856 8408 17862 19264 10523 17879 7769 8996 12734 10018 10980 7604 13463 18248 9464 14928 13173 7224 5368 2363 1523 12073
10002	14674 7755 5613 11679 4909 18127
10003	97 4670 8290 19228 4641 11417 6883
10004	10238 4551 4944 7036 7476 11555 1777 2859 10112
10005	8001 15209 15151 3684 4238
10006	17442 8249 8516 2033 10948 3195 4695 13658 15940 8183
10007	17308 553 3118 10896 5938
10008	7450 1349 16335 2606 1004 7631
10009	7137 9202 15924 13656 17417
10010	3806 13884 19515 3838 5946 2183
10011	16284 10338 10825 17434 13516 2535
10012	17727 761 19366 19524 4943
10013	13827 15292 4418 6147 19246 14019
10014	5495 6628 4244 7893 13231
10015	14678 1971 1871 5206 4901 19471 18838 15468 12972
10016	13754 3868 12506 1755 13884 8456 15089
10017	1808 485 7893 1155 5280
10018	6763 803 1441 8691 1590 13995 10090 533 101
10019	10570 8964 4596 5413 13552 14692 12203 7962
10020	16543 1357 5287 8671 17424
10021	2182 16165 11032 2976 11335
10022	7898 4817 19381 4328 15034 7149
10023	18980 14865 15767 18298 6814
10024	15343 11233 17096 1066 16797 8460
10025	215 13704 15408 6557 5128
10026	1573 9962 10750 3541 8283 17396 10025
10027	18864 6023 4434 10863 9548 9913 3021
10028	14619 11779 837 1168 4490
10029	11141 6667 17318 8984 916 5405 8155
10030	18362 8826 10051 15691 17959 9634
10031	4544 4693 18817 7056 3073
10032	8941 1488 8249 6920 8516 10948 3195 14032 13658
10033	399 12209 3858 18496 1013 13210 15091 18207
10034	16746 16034 2493 14083 19484 7212
10035	13211 19130 5047 9231 17059 7056
10036	5632 17316 6959 12062 12991 4124
10037	18782 492 3446 4815 7335
10038	2422 5351 16748 4595 8690 9539
10039	7468 19476 1438 10059 12981
10040	6957 3520 13989 2538 16378 3205 3932
10041	15420 13087 6928 2981 7804
10042	18052 9836 7969 3682 18224 4882 13356
10043	17389 19689 4884 11858 13052 19158 15818 5274
10044	1192 7050 10912 7879 14493 13706 19251 19583 11297
10045	6470 2695 1333 12668 15087
10046	13601 18481 8959 9632 9906 4539 15833 7142
10047	6811 8290 12292 4583 285
10048	2247 16536 3271 5729 12090 4473 18699 3033
10049	10677 8387 12764 19351 5840 845 784 2285
10050	9975 16625 3920 17722 17855 13978
10051	16046 15976 1498 2761 2942 4851 947 8563 4404 18608
10052	17107 1083 12566 11567 16320 4222 7191
10053	17141 12557 3370 551 2034
10054	5679 16369 5129 17227 18228
10055	10840 8465 10802 12324 18298 13864 16742
10056	16216 2780 12731 11746 8110
10057	7392 15847 2908 14145 13381
10058	16025 10117 9517 15104 7281
10059	7774 4643 9933 18799 2648 7948
10060	2254 17394 5937 18354 11857
10061	18810 5501 11925 9569 2140
10062	6550 10474 18591 17844 9787 8521 678 229 10602 17059
10063	15369 18393 14270 4345 13904 3966
10064	19122 4258 3271 9472 8671
10065	537 8933 16573 7484 8855 4053 6282 18440
10066	3098 3690 17795 19269 2860 19188
10067	14591 6393 338 9802 12229 13674 16989 13623 2015 1270
10068	4216 8175 11898 618 15172 17010
10069	19567 260 9112 14262 4435
10070	18197 18093 1078 15151 7665
10071	13744 10023 17749 4596 18278 6392 17318
10072	13753 16586 6271 18027 5855 7324 7186
10073	2673 6558 11756 3314 12245
10074	18810 17369 18203 11299 19099
10075	14288 11910 4643 17069 7765 15400
10076	19309 18596 12383 11570 16387
10077	16757 7005 420 11494 1493
10078	2484 10742 95 5396 5926 13243 1444 14618 3249 5247 16388 6072 6415 68 5554
10079	5647 7579 14595 7846 18945 18326
10080	6239 1862 10771 7073 8259
10081	18206 14270 2953 5117 4546 13530 13063 4211
10082	44 15646 2593 10350 11367 13127 1533 15666
10083	15297 5713 14865 8907 7192
10084	13003 3141 16731 8984 5766 7002
10085	16862 18901 2386 15381 12687
10086	3882 14192 16625 12659 10570
10087	13377 2927 1916 14994 17985
10088	5928 12941 11517 3348 18270 6392 8586
10089	16761 1947 3596 9814 4500
10090	9949 5378 11696 12653 15849 7398 6848
10091	16026 17887 17354 17474 16077
10092	1631 9809 15666 1952 8601 16020
10093	2121 16956 9305 2527 10077 6753
10094	7791 7096 1233 10765 10132
10095	15591 14281 6741 11113 5719
10096	18924 17847 8575 1809 5155
10097	18061 1561 13884 14186 6036 5712
10098	13927 13569 10534 14080 2204
10099	14860 7603 9897 10921 7907 6543 7963 15858 12403
10100	8146 19364 4293 5960 13230 15474 9418 12862
10101	6730 5263 13948 10452 536
10102	8563 19100 5946 2884 12627 15085
10103	19731 12725 215 3269 274
10104	19032 215 2531 12875 4843
10105	7851 6827 195 3195 10753 10035 18986 3446 189 18364 8765 10839 18581 4383 4159 16232 17675 13207 4915 14684 5630 6401 5784 3410 10990 12308 1493
10106	5241 12363 19293 6541 13440
10107	15905 17738 16095 1454 11190 3078
10108	5726 11239 14875 7034 14547 504
10109	6977 19629 3036 2235 3786 953 4818
10110	5926 4748 12342 5638 14589 897 11766 10613 7784 7742 9021 6845
10111	13660 3740 11534 12365 18589
10112	4066 18072 12137 4402 10515 13744 9086 389 13787 14589 3113 10481
10113	16592 1139 17478 5287 8131 1051
10114	2863 1545 12970 19156 8442 8860 1448 19126 2770
10115	2535 11471 2247 2726 7434
10116	1977 19689 4667 1879 3668
10117	415 13045 2038 16207 449 15734 2106 2016
10118	12926 4315 19607 18564 11945 9065
10119	19567 15081 10528 1380 7413 10367
10120	3477 5795 3157 10722 17204 3473
10121	11097 16886 13296 9139 15530 7586 15775 9203 15253 14875 6245 15312 1921 12479 3612 6539
10122	12604 14950 16988 806 17690
10123	7509 18631 200 13726 15657 1422 4990
10124	6041 7757 11 2250 2465 3368 4726
10125	5291 1672 4582 11875 6285 2613
10126	17132 12478 16732 19110 18431
10127	14389 12101 14114 4948 2657 843
10128	12276 10660 10818 4667 8762
10129	5429 18420 712 15709 13637
10130	9830 121 9624 8281 4825 1188
10131	19430 1835 15672 6275 13438
10132	11111 10538 11087 3329 10720
10133	15606 44 11430 10805 14882 16975 19535 11094 12203 5897 19624 11496
10134	1785 5979 12848 17349 18291 11665 14878 2081 2016 515
10135	5135 14528 1523 12196 16130 10914
10136	9401 18322 3235 7834 17342 3828
10137	6368 17534 11844 2846 12832 12654 10980 15182
10138	6610 1012 12393 1876 8508
10139	7309 109 1980 14493 7905 12668 10517
10140	11981 11750 6064 1169 12341
10141	10788 11430 15907 19112 17192
10142	7213 669 17350 7876 6769 2675
10143	3609 8246 15489 4184 6831 4726 3302 10710
10144	1509 12309 6977 12335 2868 7655
10145	14834 18225 4896 16409 7962
10146	10373 15639 5245 18341 9261
10147	9148 15926 4836 15265 1879 19307
10148	5119 17324 19246 4552 7446
10149	19361 6841 8601 14387 13508 3989
10150	4677 12144 8743 4083 19484
10151	18641 12253 14151 3808 2825
10152	2550 2846 17351 1987 3769 8996 1689
10153	966 18469 4216 2255 7930 3899 15854 11867 3779
10154	18072 1646 17590 8025 11498
10155	6334 10334 7251 12793 4185
10156	18681 15502 15352 2891 10367 19302 19087 3582 776
10157	8750 12144 17192 8786 13487
10158	17798 12893 11063 17657 10559
10159	15159 2778 8159 17835 14380
10160	18669 11158 8452 7861 13568 19283 2029 13767 3696
10161	11496 552 825 12715 13422 120 7440 18556 3507 15221 5360 12205 8203
10162	8510 16369 324 10949 17827 6893
10163	11268 7527 13381 10746 11980 13984
10164	12650 9476 12963 15581 12685 13102
10165	4501 14634 4254 2436 1340 12203 13463 1682 6036
10166	17988 3710 10541 11623 6017
10167	11436 3546 8128 12057 8601 19659 14747
10168	10848 2620 9807 13508 10754
10169	9768 15563 17263 261 6542
10170	968 8044 16980 6787 1926
10171	906 9077 1431 5040 14406 13262 10185 18180 10082 1155 13359
10172	14030 19585 6077 19092 16186 3281 17241 14918 16173 18215 8624 3640 6979 5237 18699 7954 19569
10173	11775 16122 2999 15366 11401 12967
10174	9317 16225 3299 9517 4836
10175	11802 1390 3805 10845 3001 14021 8118 7369 43
10176	19364 11441 16613 7090 9111 15621 3696 10513 5021 982 15604 13438 5134 6563 5573
10177	16912 15705 16111 13130 10412 6218 15804 16020
10178	3591 14965 8830 13895 15696
10179	15664 16166 9768 6070 261 5098 17333
