6326	12732, 3012, 12328, 7412, 1078, 12348, 13552	10132, 11714, 7098, 556, 4313, 4240, 9205, 17917, 3233, 7213, 16759, 14834, 8302, 7223, 5085, 3606, 394, 7180, 15874, 9638
44817	3065, 13475, 3875, 11572, 19648, 5922, 2672, 3409, 18168, 3209, 77, 6568, 18097, 12827	2029, 7096, 16286, 19196, 19314, 14682, 3998, 13039, 18444, 6039, 6309, 217, 14468, 12305, 11992, 17302, 6471, 11137, 8379, 18864
9937	7447, 18107, 13847, 15440, 15447, 5965, 169	13675, 17763, 7899, 17777, 7343, 13167, 8313, 14667, 16147, 12893, 658, 3065, 16540, 4333, 8496, 5149, 14036, 12075, 8280, 13248
17524	5792, 17527, 18546, 9984, 4408, 16157, 1754, 2889, 8251, 4939, 11888, 14273, 17328	17018, 7643, 10371, 5862, 10223, 3269, 18639, 10078, 8368, 11890, 13489, 16297, 17705, 15609, 17478, 14684, 14959, 15127, 1279, 16079
26545	5792, 5438, 11961, 13847, 3848, 18313, 9925, 5297, 4498, 13010, 2496, 17417, 5696, 15509	15117, 8918, 7908, 16564, 11439, 1527, 15175, 500, 7063, 6017, 13081, 15451, 8735, 3464, 4983, 2034, 12197, 7090, 4211, 15107
30163	10360, 16148, 17200, 1031, 7851, 174, 1784, 10670, 11213, 9743, 8510, 18497, 16014, 10963, 7526, 1937, 18368, 6938, 9155, 8423, 5829, 451, 14271, 37, 324, 10949, 15907, 4308, 17478, 5642, 16652, 2121, 19052, 13915, 19466, 18937, 15540, 496, 10123, 12339, 19102, 6675	10885, 4289, 6041, 12709, 15368, 11259, 7242, 16432, 10894, 4060, 16314, 10974, 3797, 7867, 11900, 16852, 18530, 14472, 19541, 11510
35912	7447, 11350, 7904, 6646, 14948, 12330, 10939, 9328	13607, 17657, 12470, 7839, 15675, 14199, 5439, 18342, 11455, 11276, 18948, 7877, 12002, 7063, 7381, 19001, 12331, 8267, 13249, 14009
18973	7447, 8274, 5679, 4903, 11361, 66, 19237, 18568	10780, 3577, 10131, 15221, 4207, 5914, 10399, 17067, 18843, 13926, 11900, 13281, 546, 7258, 6159, 17229, 19217, 3658, 14832, 3312
18027	7354, 10141, 11414, 14680, 19372, 18130, 6667	324, 11550, 9661, 10786, 7952, 17151, 4096, 16896, 18891, 11638, 12957, 14073, 16378, 10298, 18146, 19495, 2296, 2347, 1688, 7338
6704	14664, 11937, 6393, 14904, 12387, 18052, 2835, 16162, 13749, 9063, 18224, 177, 18880	6225, 3151, 10370, 3203, 16708, 3410, 13954, 9768, 2884, 6911, 11899, 6663, 8256, 17096, 10551, 5913, 4046, 10389, 9164, 5327
16889	14664, 17369, 3464, 1031, 15745, 14777, 6077, 2375, 2521, 16004, 17527, 5100, 5131, 2167, 5714, 8479, 11627, 15766	16872, 13889, 8694, 12265, 5955, 14844, 1466, 16133, 2758, 4016, 16886, 6553, 11115, 13953, 1258, 13663, 11187, 7373, 7281, 16540
692	7354, 6158, 8396, 5351, 18514, 17360, 19627	11828, 1527, 11189, 17523, 9529, 10272, 18755, 14100, 9642, 3191, 3782, 7731, 5858, 4604, 1031, 12051, 19446, 18927, 13498, 3136
19311	7447, 9116, 17558, 18714, 13249, 9925, 4498, 13010, 11350, 4592, 18812, 7755, 4296	6460, 17263, 1236, 938, 6423, 4687, 8253, 17549, 19449, 2204, 17707, 3995, 18325, 13521, 5074, 9134, 12259, 2285, 9694, 9227
5264	7736, 18387, 17630, 7182, 694, 4909, 16267	2492, 2154, 14922, 15575, 9847, 1146, 5711, 17007, 8159, 8953, 7496, 1182, 17987, 12210, 8804, 15528, 3951, 5015, 1870, 3088
36364	5429, 16230, 11083, 13787, 1119, 8747, 6732, 4708	2695, 3639, 9896, 15764, 5353, 1103, 12895, 15104, 133, 16375, 15213, 2978, 3508, 7509, 12527, 15466, 1937, 19152, 17949, 3188
7838	15135, 16573, 5327, 18864, 12352, 873, 1921, 9091, 10084, 18867, 15087	5867, 9962, 7631, 13241, 13039, 12870, 14798, 10853, 1925, 473, 6552, 8484, 2800, 858, 9539, 2166, 8547, 2111, 5363, 4040
22412	11972, 15832, 2468, 5873, 5037, 2889, 262, 11753, 17013, 15091, 14761, 14144, 15765, 373, 7694, 12601, 15038, 17142, 13126, 14414, 17498	13932, 8194, 7831, 19689, 18027, 6150, 19641, 12264, 8741, 15021, 4286, 12935, 1254, 2510, 4041, 2222, 8054, 1771, 9982, 2486
108	18120, 18002, 3265, 9814, 10722, 15767, 7526, 7169, 4531, 2758	477, 11437, 18323, 10394, 10766, 8164, 9522, 6690, 2718, 18069, 11449, 9046, 11400, 19032, 14940, 7835, 16963, 17118, 10423, 10314
40996	8482, 9202, 4860, 11022, 19681, 3488, 12591, 6288, 17460, 15044, 12457, 17452, 17206	19711, 9783, 19270, 2753, 14583, 14873, 13537, 14417, 2454, 19252, 3637, 15289, 5520, 4619, 4489, 5200, 17200, 4201, 9038, 8018
44773	18120, 16049, 17561, 15489, 1712, 19104, 6769	16997, 767, 5774, 691, 7223, 7811, 14924, 5892, 13506, 14784, 7103, 2341, 5239, 18198, 5844, 10099, 723, 8678, 5249, 11803
46490	18120, 11095, 4734, 7851, 7846, 6089, 10973	5124, 12798, 73, 16555, 8716, 8506, 15712, 16985, 17241, 2954, 918, 14112, 2722, 7563, 2535, 17063, 9727, 9226, 18512, 10804
36527	16412, 9452, 16756, 1609, 19139, 17917, 13634, 15109, 6581, 1177, 5421, 16444, 17072	12918, 18807, 10248, 11371, 10789, 1217, 9047, 2364, 10126, 2852, 18014, 2203, 6964, 11758, 7590, 19159, 5037, 14395, 14908, 13650
37168	18107, 18812, 14838, 10345, 10171, 3757, 16417, 8692, 17024, 19311, 6911, 11726, 19654, 6590, 18509	13232, 2884, 19481, 11470, 3899, 16613, 493, 3932, 7431, 2922, 17120, 15405, 6998, 11892, 7640, 3613, 5830, 8461, 17233, 8957
34986	10474, 48, 14993, 15374, 65, 16373, 10930, 13787, 3113, 12653, 14052, 9945, 3919, 2849, 9187, 1206, 18225, 18419	2602, 19423, 5175, 10554, 12811, 8512, 9988, 19300, 1699, 989, 8977, 2722, 17629, 5323, 6492, 15031, 13226, 8118, 7588, 19473
32517	18120, 19335, 2580, 11203, 5636, 7123, 4090, 15109, 3618, 15387, 6273, 6389, 19569	2882, 12209, 6920, 4156, 7271, 3849, 14988, 12779, 12357, 12121, 6227, 19609, 12191, 7716, 9950, 11462, 9836, 18096, 15232, 10709
19228	15152, 6560, 8412, 13343, 18859, 2897, 12372, 15310, 13521	4275, 5774, 4834, 9866, 4290, 15808, 17898, 982, 641, 10317, 12339, 5454, 3110, 17275, 14882, 16099, 16339, 15842, 9903, 2414
13500	15135, 5327, 4628, 15345, 4171, 11342, 8637	3250, 4752, 14666, 7412, 5096, 4341, 17849, 9652, 13522, 15940, 2393, 9856, 10745, 18544, 11989, 19061, 12615, 13688, 9555, 2301
29277	2609, 12135, 7920, 16771, 14834, 2884, 18238	13558, 6736, 7769, 4384, 13463, 10974, 6872, 13249, 10163, 77, 8101, 15265, 16727, 3325, 7796, 2629, 6905, 2157, 454, 10031
18049	5429, 14231, 4496, 12831, 4166, 4905, 4335, 18870	10489, 17030, 3030, 12207, 5928, 7367, 4103, 15632, 14086, 17903, 15451, 5031, 19131, 17497, 12801, 5483, 5341, 14898, 2622, 18293
24883	18120, 917, 12395, 18948, 7242, 18012, 8055, 4854, 3895	1236, 14743, 17320, 1430, 1270, 8780, 14484, 7700, 18234, 415, 15040, 18346, 12023, 18691, 16827, 17498, 9632, 1738, 17479, 2522
35657	18120, 11696, 5137, 873, 4131, 1399, 15734, 9669	8601, 17825, 10264, 18584, 3001, 13434, 6568, 14054, 7511, 100, 9336, 11228, 16678, 9660, 11685, 12493, 13818, 8109, 16590, 18950
24150	10474, 9590, 1631, 9973, 10572, 10616, 5601, 18631, 6234, 1067, 14279, 4958, 16928	4318, 650, 9291, 11780, 9451, 13024, 13975, 17522, 10345, 12717, 6464, 2563, 15646, 12831, 10155, 13161, 16604, 16894, 8673, 13057
416	14993, 12732, 7329, 6581, 8198, 19714, 3424	9181, 18186, 3522, 14613, 8980, 15386, 15351, 18112, 17739, 13543, 14236, 13749, 7727, 11920, 9231, 2834, 9856, 14542, 6359, 8068
15885	18120, 17662, 8479, 16790, 6560, 5523, 14322, 15160, 4056, 14897, 12568, 5857, 18724, 7598	11877, 12768, 11770, 1175, 7135, 2159, 9756, 7668, 13282, 1834, 7369, 5426, 13551, 14833, 10648, 12398, 6080, 4714, 8671, 8519
28663	15152, 6332, 19200, 13269, 6360, 3484, 16652, 8731, 7591, 14190, 5134	1996, 14890, 5792, 14530, 9834, 13067, 8661, 9575, 3434, 3808, 10538, 8434, 4985, 15842, 15863, 553, 2298, 7277, 13350, 8803
42763	18356, 4402, 2836, 14889, 9936, 11930, 8413	17047, 16881, 4388, 16889, 2484, 18378, 2104, 11087, 15689, 17168, 14028, 9260, 6845, 14610, 15452, 5060, 19161, 17192, 3054, 4893
26782	10742, 12448, 18899, 1814, 16153, 14066, 11378	13418, 6310, 11869, 14234, 18420, 8872, 12342, 1355, 5124, 6294, 4585, 8526, 13162, 11294, 13948, 2585, 5552, 7309, 3693, 4530
1701	10474, 8607, 12840, 8166, 1754, 10750, 13012	3877, 3932, 4950, 10389, 2585, 18555, 15552, 18658, 19051, 14406, 5118, 11670, 12150, 14250, 13388, 3864, 1391, 13706, 966, 16748
6774	10742, 5396, 15782, 18899, 6797, 16202, 18641, 3522, 6977, 7535, 3036, 14588, 232, 9451, 15207	15564, 12344, 10731, 8110, 7484, 5794, 5712, 14461, 12500, 10670, 717, 16063, 16974, 15857, 5230, 4950, 7522, 18560, 16028, 11115
9723	3104, 15591, 10474, 7851, 18329, 17223, 14815	4436, 5560, 18013, 18602, 11631, 9327, 7782, 9672, 10419, 9725, 1013, 8975, 6748, 16649, 5677, 15830, 7398, 7867, 12622, 9687
48227	10742, 5396, 3310, 12335, 18641, 15836, 11956, 18128, 11124, 8378, 17788, 15750, 8451, 2862, 11366, 19702, 3036, 2001, 17759, 9451, 10458, 674, 2718, 12709, 14949, 5580, 5916, 8550, 17933, 3631, 7383, 7079, 2825, 11378	4493, 7150, 1279, 15997, 7678, 8660, 13475, 6622, 76, 14620, 8685, 6188, 14821, 14126, 4774, 17367, 15132, 4129, 8061, 15761
14398	3104, 16284, 2255, 8413, 14729, 17733, 7440	7510, 11670, 7603, 5308, 5913, 12129, 4622, 7604, 1686, 19567, 7741, 17531, 7800, 2633, 18180, 12430, 16130, 6047, 9165, 13771
28737	10742, 15782, 14432, 12918, 17788, 2862, 11681, 8550, 2235, 3786, 9985, 11378	15452, 7686, 10879, 7265, 9551, 10648, 10657, 14687, 863, 734, 10933, 13029, 8694, 5818, 13060, 15386, 6994, 11888, 967, 12137
36307	10474, 18299, 6375, 12278, 11818, 2145, 7568, 12854, 765, 6256, 6554	14496, 18736, 8630, 19499, 8249, 6560, 13516, 10855, 13294, 15882, 270, 17987, 4393, 1049, 5311, 7920, 6578, 7621, 15698, 11178
42112	18120, 6155, 3190, 8416, 8986, 18135, 15020, 2493, 13929, 17701, 8964, 8519, 177, 12191, 13012, 7940	7664, 4049, 6329, 3429, 13686, 3864, 17222, 11051, 19535, 10638, 14287, 15716, 6458, 2451, 8766, 15132, 14821, 13072, 6288, 7830
34703	18107, 15914, 11068, 10239, 13594, 4957, 10345, 4711, 11000	7791, 17430, 4882, 15163, 16170, 16018, 5386, 19656, 5749, 7757, 18346, 14808, 16246, 2537, 9267, 16284, 533, 13216, 11900, 4655
5019	11842, 583, 14236, 10443, 4183, 10267, 11984, 15253, 7586, 6245, 17636, 2946, 18361, 16537, 3260, 14799, 10167, 3614	19563, 16951, 578, 14617, 2531, 18378, 11859, 13018, 2030, 11793, 1085, 16439, 233, 5988, 14414, 12810, 6741, 11477, 4808, 19571
21402	11842, 14496, 1349, 14141, 10576, 6875, 17007, 12766, 3325, 17114, 873, 12352, 10322, 8710, 10343, 11984, 9139, 12945, 11642, 7586, 9203, 13447, 12630, 15363	19466, 9038, 17325, 13454, 7544, 17087, 14362, 17020, 2663, 8025, 6756, 14056, 15775, 9249, 8586, 13182, 13899, 14417, 16863, 3085
3190	3104, 10538, 19430, 17950, 7180, 1443, 7252, 16178, 2585, 8527, 18173, 9589, 18419, 5739, 54	12120, 2702, 19704, 16333, 11987, 12789, 5012, 13641, 9825, 13292, 3762, 6143, 9139, 9473, 1333, 1411, 15833, 14472, 7798, 13480
41094	11842, 5209, 3325, 6810, 17007, 17383, 11097, 10343, 12945, 15572, 16944, 11642, 7586, 6245, 15312, 16537, 16981, 3260, 680	18518, 9177, 8903, 2757, 8732, 13012, 16125, 14908, 776, 6621, 14437, 643, 5106, 393, 11774, 19612, 5459, 4338, 14659, 16680
12377	1631, 9590, 770, 1824, 476, 10018, 9759, 18227, 12358	10929, 15066, 5873, 8715, 18530, 5438, 9366, 16599, 6623, 16418, 18983, 5135, 9338, 10895, 2479, 9926, 10497, 12959, 7520, 11355
36463	11468, 13676, 4267, 18387, 8387, 5509, 13837, 9823, 6225, 12457, 7629, 14199	405, 15772, 13655, 9808, 3424, 11319, 17349, 4765, 19261, 16209, 12197, 8911, 5483, 13200, 12632, 14271, 18080, 18622, 13206, 12441
38835	11842, 3213, 16355, 12843, 17007, 12352, 11097, 9139, 16944, 15775, 7586, 16537, 3612, 16981, 17122, 17456, 3260, 9512	6181, 9263, 6478, 16831, 16588, 4445, 10839, 12371, 9908, 5004, 6214, 19082, 10713, 10353, 14392, 11937, 7867, 16625, 7998, 4451
2882	15606, 5500, 12226, 15509, 9635, 9233, 2256, 13613, 2521	15758, 5288, 18708, 10240, 6619, 17441, 9130, 4049, 13372, 16682, 7514, 6327, 2150, 18943, 546, 11690, 14408, 7090, 10323, 16006
8462	480, 1598, 311, 10645, 2195, 5388, 4578	11202, 4384, 14878, 17862, 9688, 1314, 3036, 6857, 16435, 12587, 16220, 19142, 70, 1993, 15314, 14699, 11716, 5049, 13194, 8183
16417	3065, 8445, 19666, 7905, 6036, 9639, 1408	2957, 15199, 19465, 19277, 3155, 4213, 8039, 15856, 4397, 11710, 3195, 5432, 18356, 7570, 12711, 17579, 19315, 15761, 15530, 15863
32453	7362, 3189, 2298, 3667, 1523, 11449, 1712, 7197, 4591, 18362, 12330, 9072, 3072, 3096, 19200, 2914, 14091, 16759, 947, 6680, 1075	12627, 12049, 11092, 373, 3510, 1239, 15173, 7227, 18516, 18091, 7563, 13558, 19361, 432, 1511, 15514, 10728, 3203, 12129, 6441
17730	11842, 6875, 2259, 6810, 17007, 17114, 12352, 17383, 873, 3612, 17959, 6539, 17122, 13232, 15881, 680, 9128, 12327, 776, 3614	7418, 11355, 10560, 5299, 12049, 432, 16240, 6165, 14144, 17663, 1391, 17250, 2666, 13035, 1890, 8284, 16058, 15166, 7210, 13308
1347	10474, 9371, 18496, 6098, 11649, 9267, 3963	5677, 1251, 15274, 5852, 4166, 6674, 19591, 4572, 18316, 236, 5530, 18992, 10043, 9878, 3433, 3046, 3269, 9277, 140, 14496
39072	1795, 11095, 3116, 9127, 18822, 12699, 12637, 10237	15862, 10663, 15701, 2116, 10827, 3398, 7394, 8313, 2652, 12249, 8159, 19212, 12719, 12568, 11076, 4798, 6970, 14948, 6031, 16472
3771	3104, 19254, 12732, 11964, 4260, 397, 18560, 12363, 3895	1279, 12126, 16805, 15900, 14468, 7126, 6970, 12118, 1654, 18378, 11316, 2806, 15310, 5430, 17927, 16418, 8379, 16731, 4022, 10228
5297	14664, 13206, 7006, 8310, 13393, 5415, 6513	2347, 19483, 2664, 16906, 4090, 18135, 4, 12598, 4267, 15156, 5138, 9947, 6390, 908, 16235, 11997, 13866, 9777, 11065, 14446
24063	3104, 18725, 12719, 17955, 16912, 19479, 19733	6423, 4924, 17279, 8281, 10742, 4912, 6191, 4278, 16382, 16798, 2808, 5353, 13491, 5469, 12680, 7289, 1846, 16076, 960, 16573
37395	9590, 14993, 5166, 4086, 1811, 13546, 16290, 7366, 11804	4083, 4641, 6262, 11008, 11683, 13735, 4451, 16418, 8434, 13027, 15793, 8960, 15976, 12133, 5957, 2024, 12726, 10497, 10144, 10134
41652	6527, 15696, 11414, 1746, 14476, 3805, 1297, 13023, 9346, 12203, 7440, 16488, 10291, 15897, 1911, 571, 13690, 14860, 18167, 19329, 3541, 2860, 8527, 15673, 8409, 1411, 16398	14273, 17520, 8053, 5405, 13124, 195, 4593, 5638, 2676, 19249, 14936, 1327, 17465, 6086, 18691, 13254, 2378, 10321, 18253, 10015
43138	7447, 3509, 6605, 9127, 19080, 4837, 14533, 6908	151, 13721, 954, 12840, 6751, 18910, 367, 10477, 13427, 6146, 1937, 11528, 17650, 8392, 14030, 8282, 19481, 18560, 5324, 4622
42406	18120, 12824, 9226, 14730, 18754, 19269, 705, 13526, 9699, 11936	17353, 5210, 17645, 12181, 14455, 16319, 14319, 11054, 2065, 8408, 16938, 9816, 5052, 16358, 10955, 340, 16734, 15420, 6621, 12895
15518	10474, 13627, 3329, 2846, 12945, 6006, 3385, 4137, 11358, 17318, 15993, 7821	10090, 8538, 15448, 17623, 3736, 12688, 19540, 12110, 5421, 2013, 11582, 12959, 12017, 6375, 2669, 13556, 790, 10439, 244, 1363
17578	10360, 15591, 8496, 7156, 5601, 13296, 8860	10834, 18940, 11890, 18581, 15165, 1482, 3979, 14951, 14747, 17222, 15955, 5749, 5356, 17418, 3958, 11936, 12719, 13416, 6498, 14213
8134	10742, 12309, 7793, 9176, 450, 3736, 4450, 19632, 8541, 5149, 1115, 14244, 2862, 2879, 14352, 10955, 12847, 7406, 14891, 21, 18654, 13498, 2320, 6370, 1505, 9985	2159, 14137, 623, 7355, 2097, 18947, 12177, 7213, 15682, 16599, 12105, 19386, 15194, 8510, 11642, 18379, 19734, 13834, 4296, 12273
36742	18120, 3805, 4595, 7951, 19123, 12203, 14885, 10245, 453	12706, 4441, 6636, 17088, 10383, 4731, 17535, 3433, 12101, 3080, 4860, 16078, 9887, 16963, 4443, 6779, 15852, 3301, 6190, 15094
14669	3104, 8992, 3769, 8419, 3329, 14266, 229	12322, 19003, 7815, 5159, 16197, 8794, 2454, 11325, 10210, 18278, 3091, 5942, 3797, 12983, 12564, 1588, 11771, 7528, 13288, 14261
37897	15606, 17007, 816, 10124, 14140, 17762, 6826	2677, 7252, 621, 7908, 4612, 18815, 1538, 7948, 18295, 10867, 3694, 15363, 8989, 14293, 18821, 19629, 5632, 11934, 7242, 11343
27744	3104, 10515, 13598, 15124, 13887, 11967, 4604, 11098, 17284, 14377, 3541, 13219, 16786, 19465, 5337, 54	12314, 3412, 13480, 11948, 1270, 4234, 1599, 15157, 18180, 578, 2279, 17636, 8053, 7365, 7949, 1416, 9949, 27, 2333, 13076
14286	18120, 1914, 8426, 11800, 7204, 9563, 9452, 8419, 18680, 17882, 18713, 18104, 19305, 4123, 17293	2896, 3769, 948, 18365, 770, 3680, 16163, 18818, 19563, 878, 17795, 10358, 18806, 7446, 476, 501, 3941, 12941, 19493, 11584
42128	11842, 3213, 6875, 17007, 17114, 2259, 12352, 11172, 1740, 15253, 6245, 16016, 7821, 13568, 16077, 13211, 8638, 11437, 12294, 3614	3235, 10601, 206, 10047, 3985, 14928, 18346, 9017, 2251, 10489, 18952, 12479, 17847, 11543, 1443, 4713, 10266, 16322, 13898, 2652
3318	11842, 12725, 9932, 6840, 1921, 17645, 18480, 3809, 5300, 5651, 11894, 3073, 13842	7568, 6098, 19221, 1766, 16682, 18953, 9275, 1112, 213, 1031, 777, 5833, 4244, 6500, 9513, 3920, 17291, 5694, 17933, 8368
31751	18107, 13194, 2617, 16805, 12820, 8848, 16683, 3202	9169, 6871, 12457, 17129, 19264, 18435, 3230, 9419, 15679, 19416, 2161, 6423, 14742, 5409, 8500, 18505, 15126, 2667, 8101, 15976
14736	8723, 13001, 8879, 16447, 16532, 16009, 9348, 14455, 16989, 5024, 17522	17569, 5195, 16162, 8220, 17795, 870, 8790, 13844, 18227, 4823, 13206, 15014, 11400, 1663, 19504, 1436, 249, 3871, 11818, 7648
157	15926, 5419, 3032, 17996, 4665, 872, 24, 19601, 3176, 6911, 14559, 8294, 5645, 7254	15430, 892, 10710, 8811, 18336, 5774, 11687, 14821, 43, 8444, 10333, 11063, 13593, 10301, 4028, 2703, 10134, 7523, 9851, 18043
33204	10742, 2862, 232, 2001, 2, 7406, 8633, 8790, 5916, 10648, 10548, 11378	17316, 9808, 3350, 12062, 3254, 12359, 13042, 9932, 7818, 10034, 16260, 19381, 490, 18782, 7783, 15858, 3269, 10948, 552, 6634
32425	10742, 2235, 6370, 3786, 14066, 14494, 9938, 10648, 2825, 7317, 17523, 11378	13577, 12161, 13880, 954, 16809, 510, 15474, 19627, 7566, 1199, 15817, 14131, 2740, 15156, 1114, 16988, 13010, 17525, 13567, 17697
41095	3104, 3213, 8414, 3577, 12766, 6810, 3325, 8025, 15292, 873, 10322, 16944, 5986, 12103, 15775	3327, 7385, 13895, 7034, 10491, 19299, 17250, 19728, 18937, 17200, 19170, 9181, 202, 6120, 16725, 17169, 4478, 12160, 19541, 11948
34479	7137, 6371, 658, 8479, 14873, 3961, 7873, 8275, 5696, 15739, 11396, 8302, 10748, 16261, 356, 4782, 14922, 2166, 4393, 3864, 14685, 19677, 5199, 15019, 2256, 3978, 9905, 5589, 2553, 13212, 16411, 14532, 4325, 146, 18906, 694, 11519, 11608, 4075, 5100	8795, 4627, 13305, 8266, 18680, 6120, 19448, 10806, 12865, 189, 11264, 8482, 11513, 46, 15525, 2497, 12831, 15539, 2609, 17495
31356	18299, 1961, 13481, 3549, 4200, 1208, 14186	535, 18714, 1680, 17424, 690, 18522, 13904, 14288, 13462, 13249, 17739, 19119, 1782, 15661, 12374, 19523, 18716, 6826, 2356, 11620
1782	18356, 18930, 224, 6494, 4595, 16674, 4792	2057, 3313, 73, 2468, 19358, 18127, 6245, 5269, 7462, 12603, 18000, 9725, 7252, 18382, 8568, 3429, 8109, 12400, 2240, 12312
25234	12510, 9177, 15664, 8808, 4913, 9768, 7210, 2406, 14598, 10378, 9808, 7909, 261, 674, 14613, 12709, 3513, 5580, 8975, 7096, 17333, 8856, 1198, 10765, 4289	1853, 11469, 855, 16756, 18793, 8951, 13441, 10172, 3733, 9332, 12017, 10389, 14980, 1236, 10542, 16242, 3847, 3159, 14293, 16985
29148	3591, 3574, 4783, 18032, 10524, 3995, 14322, 13569, 8842, 3409, 7837, 8453, 5557, 15504, 6439, 15091	10270, 18336, 12588, 7533, 15782, 1646, 19423, 18359, 12398, 10702, 6928, 2197, 16732, 552, 11141, 3935, 17231, 14461, 12233, 14079
14250	12510, 18352, 15753, 15664, 7210, 10378, 7909, 7807, 12709, 3513, 15727, 17933, 17333, 10765, 11890	4900, 15572, 15914, 15663, 16563, 3212, 11341, 17731, 1359, 3628, 8280, 14588, 17497, 17249, 3151, 7879, 17526, 16121, 14627, 15732
18334	12510, 4913, 6070, 18250, 7807, 674, 14613, 9808, 8856, 5098, 1198	5722, 1285, 1036, 7243, 3428, 6471, 18255, 14798, 3309, 4049, 5965, 875, 1441, 15349, 897, 45, 17429, 14644, 11612, 11806
41677	9202, 19658, 5600, 10474, 18546, 16049, 3052, 7309, 15734, 3370, 4984, 10060, 11984, 14367, 15171, 17632, 1599, 1884, 3159, 4213, 5830, 13210, 13254, 7910, 19576, 18147, 17959, 10263, 7570, 12916, 1615, 15219, 16128, 17958, 18933, 1911, 3413, 2608, 5644, 12932, 14860, 4896, 776, 11772, 1411	958, 19190, 16531, 544, 6516, 3522, 11615, 6359, 14241, 18062, 3882, 6791, 14696, 7090, 8416, 1146, 4063, 5031, 13285, 5430
4605	3591, 1768, 3011, 10713, 16691, 5696, 2166, 16267, 10704, 6647	1244, 224, 15398, 13567, 269, 10631, 19188, 6986, 17650, 9322, 17226, 15941, 19363, 5299, 10400, 10853, 16146, 8527, 8776, 1441
41041	7137, 16261, 9673, 19046, 1522, 18378, 6185, 19677, 17312, 10284, 2420, 1713, 14208	6209, 19560, 5323, 689, 1676, 4415, 16120, 19198, 11983, 3639, 17113, 16964, 19243, 5651, 17567, 5298, 18437, 6897, 16180, 13200
33631	10742, 10929, 9898, 2001, 232, 10458, 7406, 2862, 4450, 13104, 5554, 1217, 17969, 15852, 16153, 10648	794, 10529, 9810, 8803, 16780, 195, 3435, 6265, 11295, 11576, 16301, 3536, 13468, 6660, 12118, 14281, 4315, 7996, 6257, 3816
3234	10474, 2237, 1031, 12112, 9497, 11565, 8394, 13744, 1146, 11730, 13569, 8510, 16477, 13269, 11302, 14507, 16631, 12816, 19433, 7169, 2846, 9598, 2990, 5475, 2066, 6420, 14543, 3920, 14552, 16391	9544, 12305, 11647, 2249, 17849, 13283, 5239, 15827, 16484, 7540, 10618, 14038, 6407, 5857, 5134, 551, 1746, 12702, 10867, 1573
40369	3104, 929, 495, 10223, 13462, 5502, 12627	2702, 2668, 4, 13520, 5206, 2929, 6004, 18257, 11058, 16344, 3741, 11547, 12448, 4125, 14152, 8480, 2681, 15201, 9702, 9056
44498	13425, 13827, 12551, 4178, 8505, 8937, 15163, 17821, 3240, 13086	7815, 15775, 12426, 8019, 1929, 6705, 6499, 10085, 10292, 14365, 8630, 6275, 15080, 395, 554, 5225, 1175, 11820, 10535, 8355
34400	4496, 3191, 15157, 10338, 16586, 11269, 891, 7464, 13498, 5092, 19252, 6148, 13641, 9078	13200, 17700, 249, 2538, 19616, 11491, 4164, 8623, 11986, 14878, 3804, 6872, 1967, 5209, 13517, 15416, 8291, 16069, 16115, 11469
20660	1768, 13001, 10210, 7685, 10024, 8148, 19161, 522, 15336, 13435, 3824, 1982	2664, 10682, 1355, 18699, 14167, 19693, 7206, 8981, 15632, 3533, 12305, 17066, 11216, 12366, 12990, 623, 16572, 13051, 17526, 7278
44253	1768, 13243, 12448, 4645, 5541, 18899, 16967, 14214, 9763, 10210, 17125, 16334, 7685, 2525, 553, 10491, 10024, 13551, 13104, 19629, 10029, 8148, 12174, 10458, 522, 3722, 17969, 13435, 14066	17014, 4232, 7638, 1967, 18904, 15363, 12549, 13001, 7648, 19645, 6104, 4782, 877, 11324, 16198, 10413, 4225, 17243, 1570, 5440
11197	13425, 16258, 1441, 17997, 19734, 5802, 2251	5493, 3847, 18419, 6978, 1590, 124, 7379, 10273, 17821, 17293, 16845, 15253, 10529, 8283, 6751, 11716, 2537, 1986, 10218, 15968
15204	14993, 17170, 873, 17383, 13296, 17534, 10238, 11811, 6079, 500, 18412, 15986, 18611	14727, 12587, 4820, 14094, 18831, 11377, 790, 6143, 2893, 15058, 2676, 9489, 4572, 3808, 12635, 8925, 12277, 6665, 10351, 2957
9796	18791, 5668, 17369, 4378, 10242, 18387, 1298, 6644, 4782, 11293, 2256, 3272, 13212, 19677	5530, 724, 18415, 6634, 14383, 169, 13820, 11396, 10343, 10096, 13495, 2518, 19269, 3412, 9963, 9608, 13294, 278, 10687, 1198
43872	3591, 17394, 7346, 8068, 3168, 3507, 3541, 8493, 4630, 5413, 18225, 11888, 7963, 18150, 11202	14066, 7830, 2989, 13734, 6458, 307, 10123, 1856, 6501, 17996, 11730, 9926, 754, 12763, 10542, 18316, 13526, 11615, 18114, 8490
26729	1768, 13001, 11627, 8479, 14372, 14805, 15868, 7685, 16691, 10024, 2167, 10800, 8579, 16807, 12801, 522, 4040, 14036, 12051, 5131, 267, 11877, 6805, 19636, 15931, 5486, 19701, 4441, 14760, 1764, 73, 6544, 196, 19237, 4075, 1982, 5100, 15616, 10591, 12545	1317, 4691, 1981, 8616, 8044, 17210, 6481, 8180, 12331, 5580, 6278, 10379, 15968, 4775, 2147, 1173, 8220, 13746, 2643, 14798
